bug_id,bug_type,short_desc,product,component,assigned_to,bug_status,resolution,changeddate
1318333,defect,SEARCH_COUNTS is not counting one-off searches,Firefox,Search,alessio.placitelli,RESOLVED,FIXED,2016-11-24 07:33:34
1411984,enhancement,Switch to using buffered IO for writing event stream in print IPC,Firefox,PDF Viewer,alex.gaynor,RESOLVED,FIXED,2017-11-03 03:13:43
1383943,defect,Softvision Testing Request for Exposing Send Tab Feature to Non-FxA Users,Firefox,Sync,alexandru.simonca,RESOLVED,FIXED,2017-10-16 15:48:58
1328756,defect,Add a pref for and options to the Long Press of the plus button,Firefox,Tabbed Browser,amarchesini,RESOLVED,FIXED,2017-01-13 15:46:00
1398229,defect,"""Save Link As..."" on a link that requires auth doesn't work the same in a container tab",Firefox,File Handling,amarchesini,RESOLVED,FIXED,2020-12-10 03:35:20
1419589,enhancement,Ensure all storage is removed when resetDefault() is called within the ContextualIdentity service,Firefox,Security,amarchesini,RESOLVED,FIXED,2017-11-29 14:50:26
1476715,defect,Differentiate between firstparty/thirdparty or thirdparty tracking channels,Firefox,Protections UI,amarchesini,RESOLVED,FIXED,2018-08-13 11:02:27
1480197,defect,Crash in the content process due to an assertion in AntiTrackingCommon.cpp,Firefox,Protections UI,amarchesini,RESOLVED,DUPLICATE,2018-08-30 07:31:03
1488635,enhancement,Add a test with the cookie permission for the image cache case,Firefox,Protections UI,amarchesini,RESOLVED,FIXED,2024-09-25 05:52:23
1509132,enhancement,"AntiTracking needs to re-GetLocalStorage() when granting storage access to a parent window to ensure ""storage"" events are hooked up when switching from PartitionedLocalStorage",Firefox,Protections UI,amarchesini,RESOLVED,FIXED,2018-11-26 12:16:39
1512141,defect,[Content Blocking] We don't dispatch STATE_COOKIES_BLOCKED_TRACKER when the response comes from the cache,Firefox,Protections UI,amarchesini,RESOLVED,DUPLICATE,2018-12-19 07:56:31
1514773,defect,User is unable to login to Pinterest via Google account while content blocking is set to Standard,Firefox,Protections UI,amarchesini,RESOLVED,DUPLICATE,2019-01-03 15:19:23
1353434,enhancement,[ux] New download animation for photon + SVG assets,Firefox,Theme,amlee,RESOLVED,FIXED,2017-06-21 16:27:15
1353436,enhancement,[ux] SVG assets for new bookmark star animation,Firefox,Theme,amlee,RESOLVED,FIXED,2017-08-03 07:15:18
1353437,enhancement,[ux] SVG assets for new bookmark library animation,Firefox,Theme,amlee,RESOLVED,FIXED,2017-07-18 12:39:07
1355923,enhancement,[UX] Save to Pocket should have an associated animation,Firefox,General,amlee,RESOLVED,FIXED,2017-07-27 08:04:28
481327,defect,Script gets stuck during startup,Firefox,Sync,anant,RESOLVED,FIXED,2018-09-24 14:24:50
509552,defect,Making Client handle 401s correctly,Firefox,Sync,anant,RESOLVED,FIXED,2018-09-24 14:24:50
1313798,defect,Remove Date.prototype.toLocaleFormat uses in services/sync,Firefox,Sync,andrebargull,RESOLVED,FIXED,2018-09-24 14:24:50
1319937,defect,Remove String generics uses in services/sync,Firefox,Sync,andrebargull,RESOLVED,FIXED,2016-11-30 06:49:10
1421430,enhancement,Add a URL field the Top Site editor so users can pick their own imagery,Firefox,New Tab Page,andrei.br92,RESOLVED,DUPLICATE,2019-06-28 14:29:46
1421432,enhancement,Imported bookmarks don't show up in Highlights,Firefox,New Tab Page,andrei.br92,RESOLVED,INVALID,2019-06-28 14:29:46
1425457,enhancement,Include some extra info to user event ping for top sites,Firefox,New Tab Page,andrei.br92,RESOLVED,FIXED,2019-06-28 14:29:46
1428108,enhancement,set browser.newtabpage.activity-stream.debug by default in local builds,Firefox,Messaging System,andrei.br92,RESOLVED,FIXED,2019-06-25 12:32:58
1429119,enhancement,Revert bug 1422246 - Special handling of about:newtab on session restore,Firefox,New Tab Page,andrei.br92,RESOLVED,FIXED,2019-06-28 14:29:46
1430859,enhancement,Implement persistence for isEnabled/isCollapsed for sections that works with webextension sections,Firefox,New Tab Page,andrei.br92,RESOLVED,FIXED,2021-11-29 02:39:59
1433227,enhancement,Different sharedCache reference between migrated LinksCache objects,Firefox,New Tab Page,andrei.br92,RESOLVED,FIXED,2019-06-28 14:29:46
1434372,enhancement,"Refactor code that adds a new Topsite, save vs add",Firefox,New Tab Page,andrei.br92,RESOLVED,FIXED,2019-06-28 14:29:46
1434937,enhancement,Further refactor TopSites component,Firefox,New Tab Page,andrei.br92,RESOLVED,FIXED,2019-06-28 14:29:46
1438368,defect,Snippet blocks are still not syncing between about:home and about:newtab,Firefox,New Tab Page,andrei.br92,RESOLVED,FIXED,2021-11-29 02:40:04
1441278,defect,Missing line numbers in failing unit tests,Firefox,New Tab Page,andrei.br92,RESOLVED,FIXED,2021-11-29 03:43:38
1442992,defect,"regression: top sites not shown after startup (browser.newtabpage.activity-stream.feeds.section.topstories.options;"""")",Firefox,New Tab Page,andrei.br92,RESOLVED,FIXED,2019-06-28 14:29:46
1445157,enhancement,Implement persistence for isCollapsed using IndexedDB,Firefox,New Tab Page,andrei.br92,RESOLVED,FIXED,2021-11-29 02:40:10
1449223,enhancement,Telemetry for failed IndexedDB transactions,Firefox,New Tab Page,andrei.br92,RESOLVED,FIXED,2021-11-29 02:40:33
1450875,defect,"Intermittent browser_appid_localhost.js,browser_jsonview_copy_headers.js,browser_sanitize-formhistory.js,browser_favicon_load.js | A promise chain failed to handle a rejection: this.store.getState(...).Sections.find(...) is undefined",Firefox,New Tab Page,andrei.br92,RESOLVED,FIXED,2019-06-28 14:29:46
1456145,enhancement,Add impression ping for AS router snippets,Firefox,Messaging System,andrei.br92,RESOLVED,FIXED,2021-11-29 03:44:10
1457233,enhancement,Allow AS router message content to include subset of HTML,Firefox,Messaging System,andrei.br92,RESOLVED,FIXED,2022-08-01 09:03:08
1460782,defect,"Perma JavaScript error: resource://gre/modules/addons/XPIProvider.jsm -> jar:file:///home/cltbld/workspace/build/application/firefox/browser/features/activity-stream@mozilla.org.xpi!/bootstrap.js, line 33: TypeError: NetworkError",Firefox,New Tab Page,andrei.br92,RESOLVED,FIXED,2021-11-29 02:39:40
1463836,enhancement,AS Router Remote Provider Message Previewing,Firefox,Messaging System,andrei.br92,RESOLVED,FIXED,2021-11-29 02:32:16
1465178,enhancement,Telemetry source in AS Router is null,Firefox,Messaging System,andrei.br92,RESOLVED,FIXED,2019-06-25 11:55:14
1465818,enhancement,Add semver-based version to templates in AS Router,Firefox,Messaging System,andrei.br92,RESOLVED,FIXED,2019-06-25 12:32:27
1467449,defect,ASRouter bundle is null,Firefox,New Tab Page,andrei.br92,RESOLVED,FIXED,2021-11-29 02:34:13
1468978,enhancement,Add rich types for AS Router template schema,Firefox,New Tab Page,andrei.br92,RESOLVED,FIXED,2021-11-29 02:32:24
1478569,enhancement,New Action: Show AppMenu,Firefox,Messaging System,andrei.br92,RESOLVED,FIXED,2019-06-25 11:55:51
1479413,enhancement,Modify the way AS router handles snippet preview endpoints,Firefox,New Tab Page,andrei.br92,RESOLVED,FIXED,2019-06-28 14:29:46
1479744,defect,"Perma-fail [Test-Verfy] browser/base/content/test/about/browser_aboutHome_search_composing.js | waitForDocLoadAndStopIt: The expected URL was loaded - Got http://mochi.test:8888/?terms=xfoo, expected http://mochi.test:8888/?terms=xbar",Firefox,New Tab Page,andrei.br92,RESOLVED,FIXED,2019-12-16 03:37:00
1481597,enhancement,Update fillSearchTopSiteTerm to use keyword awesomebar api,Firefox,New Tab Page,andrei.br92,RESOLVED,FIXED,2019-06-28 14:29:46
1482246,defect,Failing tests should make taskcluster red,Firefox,New Tab Page,andrei.br92,RESOLVED,FIXED,2019-06-28 14:29:46
1482484,enhancement,Too many pinned links causes RangeError: invalid array length,Firefox,New Tab Page,andrei.br92,RESOLVED,FIXED,2019-06-28 14:29:46
1484031,enhancement,CFR doorhanger template schema,Firefox,Messaging System,andrei.br92,RESOLVED,FIXED,2019-06-25 12:32:24
1484724,enhancement,Figure out localization strategy for CFR,Firefox,Messaging System,andrei.br92,RESOLVED,FIXED,2019-06-25 12:33:20
1485418,enhancement,Land UI strings in .ftl file,Firefox,Messaging System,andrei.br92,RESOLVED,FIXED,2019-06-25 12:34:14
1486481,enhancement,Localization fallback strategy for CFR messages,Firefox,Messaging System,andrei.br92,RESOLVED,FIXED,2019-06-25 12:32:34
1486909,defect,"JavaScript error TopSitesFeed setting getter-only property ""_currentSearchHostname""",Firefox,New Tab Page,andrei.br92,RESOLVED,FIXED,2019-06-28 14:29:46
1487406,enhancement,Update ExtensionDoorhanger schema to include overrides,Firefox,New Tab Page,andrei.br92,RESOLVED,FIXED,2019-06-28 14:29:46
1488314,defect,New Tab page items sometimes misaligned,Firefox,New Tab Page,andrei.br92,RESOLVED,FIXED,2019-06-28 14:29:46
1492085,enhancement,Add ASR Snippets Fxa Template,Firefox,Messaging System,andrei.br92,RESOLVED,FIXED,2019-06-25 11:54:04
1496352,enhancement,Add ASR snippets action for SHOW_FIREFOX_ACCOUNTS,Firefox,New Tab Page,andrei.br92,RESOLVED,FIXED,2019-06-28 14:29:46
1497261,defect,Revert parameter rename for INSTALL_ADDON_FROM_URL,Firefox,New Tab Page,andrei.br92,RESOLVED,FIXED,2019-06-28 14:29:46
1497498,defect,"The ""CFR Recommendation"" add-ons cannot be installed anymore",Firefox,Messaging System,andrei.br92,RESOLVED,DUPLICATE,2019-06-25 12:32:40
1498630,enhancement,ASRouter Targeting Devtools,Firefox,Messaging System,andrei.br92,RESOLVED,FIXED,2019-06-25 11:56:44
1499358,enhancement,Snippets Simple Template Schema incompatibility with button_url,Firefox,New Tab Page,andrei.br92,RESOLVED,FIXED,2019-06-28 14:29:46
1501816,enhancement,Add message and targeting to Pin Tab CFR,Firefox,Messaging System,andrei.br92,RESOLVED,DUPLICATE,2019-06-25 11:15:34
1502266,defect,Activity Stream falsely assumes @mozilla.org/updates/update-checker;1 is always present,Firefox,New Tab Page,andrei.br92,RESOLVED,FIXED,2019-06-28 14:29:46
1502430,enhancement,Mochitest for the redirect scenario + CFR notifications,Firefox,New Tab Page,andrei.br92,RESOLVED,FIXED,2019-06-28 14:29:46
1503693,enhancement,CFR button should persist in the URL bar until excused,Firefox,Messaging System,andrei.br92,RESOLVED,FIXED,2019-06-25 11:15:30
1508669,enhancement,update dev-dependencies,Firefox,New Tab Page,andrei.br92,RESOLVED,FIXED,2019-06-28 14:29:46
1508744,enhancement,Instrument pin tab event,Firefox,Messaging System,andrei.br92,RESOLVED,FIXED,2019-06-25 11:15:27
1509755,defect,Intermittent failure caused by ASRouterTriggerListeners.init() potentially accessing win.gBrowser before DOMContentLoaded has run,Firefox,New Tab Page,andrei.br92,RESOLVED,FIXED,2019-06-28 14:29:46
1511156,enhancement,windows attribution data is double encoded,Firefox,Messaging System,andrei.br92,RESOLVED,FIXED,2020-04-29 07:23:30
1511804,enhancement,CFRPageActions tries to wait for a layout flush but doesn't,Firefox,New Tab Page,andrei.br92,RESOLVED,FIXED,2019-06-28 14:29:46
1513317,enhancement,Emergency off plan for about:welcome experiences based on site attribution - in this case Return to AMO,Firefox,Messaging System,andrei.br92,RESOLVED,DUPLICATE,2019-06-25 12:33:37
1513819,enhancement,Snippets Targeting: Local time,Firefox,Messaging System,andrei.br92,RESOLVED,WONTFIX,2019-12-03 05:00:32
1514749,defect,"The ""CFR"" recommendations are not triggered on Firefox Release 64",Firefox,New Tab Page,andrei.br92,RESOLVED,INVALID,2019-06-28 14:29:46
1517342,defect,"Taskcluster fails with ""$TASKCLUSTER_ROOT_URL must be set""",Firefox,New Tab Page,andrei.br92,RESOLVED,FIXED,2019-06-28 14:29:46
1522551,enhancement,Mock experiment enrollment via ASRouter debug,Firefox,New Tab Page,andrei.br92,RESOLVED,WONTFIX,2019-06-28 14:29:46
1525431,defect,Link navigation for cards,Firefox,New Tab Page,andrei.br92,RESOLVED,INVALID,2019-06-28 14:29:46
1528953,enhancement,Add pref to opt out of recommended features,Firefox,Messaging System,andrei.br92,RESOLVED,FIXED,2019-06-25 11:15:17
1528959,enhancement,Add Pin Tab CFR targeting attributes,Firefox,Messaging System,andrei.br92,RESOLVED,FIXED,2019-06-25 11:15:56
1528966,enhancement,Add new CFR UI template for Pin tab and message schema,Firefox,Messaging System,andrei.br92,RESOLVED,FIXED,2019-06-25 11:17:15
1529334,defect,Blocking/unblocking CFR doesn't clear impressions,Firefox,Messaging System,andrei.br92,RESOLVED,FIXED,2019-06-25 11:16:57
1530359,enhancement,Handle URL redirects for CFR triggers,Firefox,Messaging System,andrei.br92,RESOLVED,FIXED,2019-06-25 11:17:16
1530714,defect,Snippets Not Displaying Unless Browser is Restarted,Firefox,New Tab Page,andrei.br92,RESOLVED,FIXED,2019-06-28 14:29:46
1531734,task,Remove pref migration code in FFx69,Firefox,Messaging System,andrei.br92,RESOLVED,FIXED,2019-06-25 11:15:25
1532693,enhancement,Use lightbulb icon for feature recommendation message,Firefox,Theme,andrei.br92,RESOLVED,FIXED,2019-03-19 04:00:56
1533053,enhancement,Add more automated tests to check switching between feature v.s. addon CFR templates,Firefox,Messaging System,andrei.br92,RESOLVED,FIXED,2019-06-25 11:16:26
1533138,enhancement,Final domain list and targeting for CFR Pin tab message,Firefox,Messaging System,andrei.br92,RESOLVED,FIXED,2019-06-25 11:15:16
1533359,enhancement,Targeting support for any subdomain,Firefox,Messaging System,andrei.br92,RESOLVED,FIXED,2019-06-25 11:17:04
1534719,enhancement,Restrict CFR pin tabs targeting to en-US,Firefox,Messaging System,andrei.br92,RESOLVED,FIXED,2019-06-25 11:17:17
1534934,defect,Investigate multiple CFR triggers being called at the same time,Firefox,Messaging System,andrei.br92,RESOLVED,FIXED,2019-06-25 11:16:07
1535328,task,Update dev dependencies,Firefox,New Tab Page,andrei.br92,RESOLVED,FIXED,2019-06-28 14:29:46
1535693,enhancement,Diagnose paint delay,Firefox,New Tab Page,andrei.br92,RESOLVED,FIXED,2019-06-28 14:29:46
1536115,enhancement,update babel dev-dependencies,Firefox,New Tab Page,andrei.br92,RESOLVED,FIXED,2019-07-11 21:00:25
1536483,enhancement,Review RTL / long and short strings for CFR template,Firefox,Messaging System,andrei.br92,RESOLVED,DUPLICATE,2019-06-25 11:16:02
1537873,defect,"The browser's ""Back"" button is wrongly active on the ""about:preferences#general"" page, if the page is opened from the CFR Pin Tab doorhanger",Firefox,Messaging System,andrei.br92,RESOLVED,WONTFIX,2019-06-25 11:15:04
1540182,enhancement,Check CFR Message pattern against the trigger pattern,Firefox,Messaging System,andrei.br92,RESOLVED,FIXED,2019-06-25 11:15:05
1541359,task,Chore: Increase our frontend code coverage,Firefox,New Tab Page,andrei.br92,RESOLVED,FIXED,2019-06-28 14:29:46
1543109,enhancement,Message schema for CFR FxA Message,Firefox,Messaging System,andrei.br92,RESOLVED,FIXED,2019-06-25 11:17:18
1543116,enhancement,CFR message hub for FxA messages,Firefox,Messaging System,andrei.br92,RESOLVED,FIXED,2019-07-09 10:49:32
1543125,enhancement,Land strings for FxA message,Firefox,Messaging System,andrei.br92,RESOLVED,DUPLICATE,2019-06-25 11:17:27
1543364,enhancement,Update ASRouterAdmin to handle `Show` for CFR FxA Bookmark Messages,Firefox,Messaging System,andrei.br92,RESOLVED,FIXED,2019-07-09 10:49:41
1548516,task,Mochitest coverage for FxA Bookmark panel,Firefox,Messaging System,andrei.br92,RESOLVED,FIXED,2019-06-25 11:17:03
1548697,task,Green up our JS dependencies for Firefox 69,Firefox,New Tab Page,andrei.br92,RESOLVED,FIXED,2019-06-28 14:29:46
1548784,enhancement,Bookmark Panel message requires variable height,Firefox,Messaging System,andrei.br92,RESOLVED,FIXED,2019-07-16 00:23:00
1550720,enhancement,Expose FxA services targeting attributes for messages,Firefox,Messaging System,andrei.br92,RESOLVED,FIXED,2019-11-14 10:25:02
1553450,task,Disable asrouter devtoolsEnabled in mochitest environment,Firefox,New Tab Page,andrei.br92,RESOLVED,FIXED,2019-06-28 14:29:46
1553926,task,Add fetch-options eslint plugin to mozilla central (or merge into the mozilla plugin),Firefox,Messaging System,andrei.br92,RESOLVED,FIXED,2019-06-25 11:14:45
1557071,task,Enable FxA Bookmark Panel remote settings message on all release channels,Firefox,Messaging System,andrei.br92,RESOLVED,FIXED,2019-08-19 08:05:51
1561374,enhancement,Add final What's New messages for Firefox 70 to the Remote Settings provider,Firefox,Messaging System,andrei.br92,RESOLVED,FIXED,2019-09-24 09:33:17
1561537,enhancement,Add badge/feature-callout style that matches the design spec,Firefox,Messaging System,andrei.br92,RESOLVED,FIXED,2019-08-15 07:34:47
1561547,enhancement,Use Messaging System to badge the FxA accounts toolbar button,Firefox,Messaging System,andrei.br92,RESOLVED,FIXED,2019-08-21 03:23:13
1562166,defect,"The ""CFR FxA Bookmark Panel Message"" is not correctly adjusted on the Firefox ""ru"" locale",Firefox,Messaging System,andrei.br92,RESOLVED,WONTFIX,2019-07-15 12:39:44
1563733,enhancement,Use Messaging System to badge the What's New toolbar button,Firefox,Messaging System,andrei.br92,RESOLVED,FIXED,2019-07-12 07:57:03
1564290,defect,Intermittent browser/components/newtab/test/browser/browser_onboarding_rtamo.js | Should render .ReturnToAMOOverlay - null == true -,Firefox,Messaging System,andrei.br92,RESOLVED,FIXED,2020-02-03 02:09:51
1569020,enhancement,Add new template for showing Moments pages,Firefox,Messaging System,andrei.br92,RESOLVED,FIXED,2019-08-15 07:34:46
1569662,enhancement,CFR: recommend sync when visiting existing bookmark,Firefox,Messaging System,andrei.br92,RESOLVED,FIXED,2019-10-31 06:50:19
1570219,defect,The What's new message icon is missing alternative text,Firefox,Messaging System,andrei.br92,RESOLVED,FIXED,2019-08-26 14:58:50
1570336,task,Startup delay in badging toolbar elements,Firefox,Messaging System,andrei.br92,RESOLVED,FIXED,2020-04-10 07:42:19
1570935,defect,"4.64 - 9.58% tart (linux64-shippable, windows10-64-shippable, windows7-32-shippable) regression on push 70057a7a799382a0ad8e1a3938a4f482ff686d05 (Wed July 31 2019)",Firefox,Messaging System,andrei.br92,RESOLVED,FIXED,2022-01-10 05:11:33
1571022,enhancement,Conditional rendering for CFR feature recommendations,Firefox,Messaging System,andrei.br92,RESOLVED,FIXED,2019-09-04 13:20:18
1571765,defect,Use requestIdleCallback to do badging work at an appropriate time,Firefox,Messaging System,andrei.br92,RESOLVED,FIXED,2019-08-16 06:19:27
1572492,defect,[Protections Panel] Info message background and learn more link aren't correctly placed in RTL,Firefox,Site Identity,andrei.br92,RESOLVED,FIXED,2020-01-09 10:04:35
1574946,task,Create a new messaging system provider that points to the RS stage bucket with the same name,Firefox,Messaging System,andrei.br92,RESOLVED,INVALID,2019-11-11 07:43:54
1575884,task,Create a provider for the What's new message bucket,Firefox,Messaging System,andrei.br92,RESOLVED,FIXED,2019-08-22 14:59:20
1575931,enhancement,Add icon asset for Protection Report message,Firefox,Messaging System,andrei.br92,RESOLVED,DUPLICATE,2019-08-22 12:55:45
1577238,defect,Solve dynamic URLs for RS messages,Firefox,Messaging System,andrei.br92,RESOLVED,FIXED,2022-06-10 08:49:29
1577458,defect,Term for Lockwise brand unreplaced in the whatsnew panel,Firefox,Messaging System,andrei.br92,RESOLVED,FIXED,2020-08-12 23:52:50
1577959,defect,Permafailing Tier 2 TEST-UNEXPECTED-FAIL karma | activity-stream:CFRMessageProvider should have a total of 4 messages: expected [ Array(5) ] to have a length of 4 but got 5,Firefox,Messaging System,andrei.br92,RESOLVED,FIXED,2019-09-29 23:34:24
1578385,defect,"The “Dismiss” button from the ""FxA Bookmark Panel Message"" is not visibly selected when focused using the keyboard",Firefox,Messaging System,andrei.br92,RESOLVED,WONTFIX,2021-03-10 03:09:06
1578771,enhancement,Frequency capping for groups,Firefox,Messaging System,andrei.br92,RESOLVED,FIXED,2020-01-13 08:02:22
1583025,defect,Address bar pushes Hamburger button out of browser after expanding the browser width if whats-new-menu-button is displayed.,Firefox,Messaging System,andrei.br92,RESOLVED,DUPLICATE,2022-01-10 05:30:01
1584625,defect,browser_aboutwelcome.js mochitest fails when run twice,Firefox,Messaging System,andrei.br92,RESOLVED,FIXED,2019-10-12 20:15:06
1585686,defect,UnicodeEncodeError: 'ascii' codec can't encode character '\u2716' in position 9: ordinal not in range(128),Firefox,Messaging System,andrei.br92,RESOLVED,FIXED,2022-01-10 05:39:31
1589503,enhancement,Prevent bad remote triggering data from breaking all messages,Firefox,Messaging System,andrei.br92,RESOLVED,FIXED,2019-11-08 13:43:25
1589653,defect,"The ""BOOKMARK_SYNC_CFR"" recommendation is wrongly triggered when a page is bookmarked",Firefox,Messaging System,andrei.br92,RESOLVED,WONTFIX,2020-06-04 01:08:00
1589731,task,Update targeting for What's New and Firefox accounts badging,Firefox,Messaging System,andrei.br92,RESOLVED,DUPLICATE,2019-11-22 09:35:48
1590372,defect,"Release Notes link for latest Nightly in ""What's new"" panel points to prod (FF 70) Release Notes",Firefox,Messaging System,andrei.br92,RESOLVED,FIXED,2019-10-23 10:49:26
1591154,enhancement,Celebration Milestone - Deploy CFR,Firefox,Messaging System,andrei.br92,RESOLVED,FIXED,2019-11-11 02:49:11
1594129,enhancement,Snippet messages should not be evaluated for trigger actions,Firefox,Messaging System,andrei.br92,RESOLVED,FIXED,2019-12-17 06:47:32
1594405,defect,mozjexl causes jank after opening new tabs,Firefox,Messaging System,andrei.br92,RESOLVED,FIXED,2019-12-17 06:47:32
1596118,task,Remove fxa accounts badge that has been replaced by Messaging System badging,Firefox,Messaging System,andrei.br92,RESOLVED,FIXED,2019-12-06 13:49:59
1597246,defect,Enable remote l10n for WNPanel messages,Firefox,Messaging System,andrei.br92,RESOLVED,FIXED,2019-11-22 08:56:56
1597708,task,Deploy What's New Badge for 72,Firefox,Messaging System,andrei.br92,RESOLVED,FIXED,2020-01-07 09:06:02
1598420,task,Land PiP image asset used in What's New panel message,Firefox,Messaging System,andrei.br92,RESOLVED,FIXED,2019-11-22 08:57:04
1598429,defect,Allow configurable URL parameters in remote messages,Firefox,Messaging System,andrei.br92,RESOLVED,DUPLICATE,2019-11-21 11:59:23
1599476,task,Deploy WNPanel message for Mobile in 71,Firefox,Messaging System,andrei.br92,RESOLVED,FIXED,2019-12-17 00:39:17
1599811,defect,Lag/freezing when switching tabs,Firefox,Messaging System,andrei.br92,RESOLVED,FIXED,2022-03-02 08:35:13
1602408,task,Increase MS cache validity to 5 minutes,Firefox,Messaging System,andrei.br92,RESOLVED,FIXED,2019-12-16 13:53:17
1602465,defect,Refactor ASRouterTargeting.combineContexts to use Proxy object,Firefox,Messaging System,andrei.br92,RESOLVED,FIXED,2019-12-16 13:53:21
1603483,defect,Disable Tracking Protection messages for possible perf issues,Firefox,Messaging System,andrei.br92,RESOLVED,FIXED,2020-01-13 19:26:40
1604563,enhancement,Rename trackingProtection trigger event,Firefox,Messaging System,andrei.br92,RESOLVED,FIXED,2019-12-20 13:57:47
1607410,defect,Re-enable tracking protection messages,Firefox,Messaging System,andrei.br92,RESOLVED,FIXED,2020-02-18 03:02:05
1609070,task,Chrome Switchers Onboarding Experiment in Firefox 73,Firefox,Messaging System,andrei.br92,RESOLVED,FIXED,2020-05-04 06:28:46
1609808,defect,Intermittent browser/components/newtab/test/browser/browser_onboarding_rtamo.js | Should render .ReturnToAMOOverlay - null == true -,Firefox,Messaging System,andrei.br92,RESOLVED,DUPLICATE,2020-02-03 18:48:05
1609922,defect,Add mochitest for end to end snippets rendering test,Firefox,Messaging System,andrei.br92,RESOLVED,FIXED,2020-02-11 01:13:47
1610298,defect,Preview messages don't belong to a provider,Firefox,Messaging System,andrei.br92,RESOLVED,FIXED,2020-02-03 18:11:45
1612866,task,[meta] Enable remote providers in mochitests,Firefox,Messaging System,andrei.br92,RESOLVED,FIXED,2020-05-04 13:46:32
1612914,task,Enable the topstories provider in mochitests,Firefox,Messaging System,andrei.br92,RESOLVED,FIXED,2020-02-28 08:07:25
1613101,task,Enable the What's New panel provider in mochitests to use Remote Settings data,Firefox,Messaging System,andrei.br92,RESOLVED,FIXED,2020-02-17 00:54:07
1613648,task,Add Topstories content to the newtab responsiveness test,Firefox,Messaging System,andrei.br92,RESOLVED,FIXED,2020-02-14 08:30:37
1615338,task,Land strings for What's New Panel content in Firefox 74,Firefox,Messaging System,andrei.br92,RESOLVED,INVALID,2020-02-17 00:53:44
1616607,task,Update newtab dependencies and bump node version to 10,Firefox,Messaging System,andrei.br92,RESOLVED,FIXED,2020-04-01 21:32:12
1618281,task,Deploy What's New Badge for 75,Firefox,Messaging System,andrei.br92,RESOLVED,FIXED,2020-04-06 07:00:44
1618356,enhancement,Implement fetching flowparams for sync card entry point from about:welcome simplified UI,Firefox,Messaging System,andrei.br92,RESOLVED,FIXED,2020-03-03 14:04:24
1619381,task,fix tables in Markdown documentation,Firefox,Messaging System,andrei.br92,RESOLVED,FIXED,2021-03-29 10:54:07
1619702,task,Improve test coverage for about:welcome,Firefox,Messaging System,andrei.br92,RESOLVED,FIXED,2020-03-26 14:26:06
1619981,defect,Investigate low enrollment rate for Chrome Switchers experiment,Firefox,Messaging System,andrei.br92,RESOLVED,WONTFIX,2020-03-30 14:54:29
1621402,enhancement,Add telemetry to capture failures to read attribution data,Firefox,Messaging System,andrei.br92,RESOLVED,FIXED,2022-02-09 19:24:18
1624309,enhancement,Add persistent storage for ExperimentStore,Firefox,Messaging System,andrei.br92,RESOLVED,FIXED,2020-04-22 12:18:12
1626953,task,Deploy heartbeat message in 75,Firefox,Messaging System,andrei.br92,RESOLVED,FIXED,2020-11-02 09:53:15
1628364,task,Deploy messages WNPanel messages for 76,Firefox,Messaging System,andrei.br92,RESOLVED,FIXED,2020-07-08 07:38:11
1628688,enhancement,Update ASRouter to handle entrypoint parameters from snippets,Firefox,about:logins,andrei.br92,RESOLVED,FIXED,2020-05-19 04:48:53
1549543,defect,Make search initialization failure more obvious,Firefox,Search,andrew.swan,RESOLVED,FIXED,2019-05-07 20:47:03
1299251,defect,"Increase arewee10syet to include all add-ons with more than 2,000 active users",Firefox,Extension Compatibility,andy+bugzilla,RESOLVED,FIXED,2016-09-02 13:47:44
317833,defect,Personal Toolbar,Firefox,Bookmarks & History,annie.sullivan,RESOLVED,FIXED,2009-11-26 06:05:21
317834,defect,Bookmarks Menu,Firefox,Bookmarks & History,annie.sullivan,RESOLVED,FIXED,2009-11-26 05:22:34
318050,defect,Dragging into the middle of a folder button on the toolbar should drop into folder,Firefox,Bookmarks & History,annie.sullivan,RESOLVED,FIXED,2009-11-26 06:11:39
320453,defect,Set custom titles when creating bookmarks,Firefox,Bookmarks & History,annie.sullivan,RESOLVED,FIXED,2009-11-26 06:56:38
320559,defect,Bookmarks containers need to be able to specify icons,Firefox,Bookmarks & History,annie.sullivan,RESOLVED,FIXED,2009-11-26 06:39:24
325169,defect,Feed folder icons,Firefox,Bookmarks & History,annie.sullivan,RESOLVED,FIXED,2009-11-26 05:52:00
327036,defect,OS Bookmarks menu nonfunctional,Firefox,Bookmarks & History,annie.sullivan,RESOLVED,FIXED,2009-11-26 05:51:33
327209,defect,Assertion when removing an item from places toolbar,Firefox,Bookmarks & History,annie.sullivan,RESOLVED,FIXED,2009-11-26 06:10:27
327543,defect,Live bookmark icon not displayed in places toolbar (livemarkItem.png corrupt),Firefox,Bookmarks & History,annie.sullivan,RESOLVED,FIXED,2009-11-26 06:11:11
328299,defect,Opening customize window makes bookmarks toolbar items disappear until the next restart,Firefox,Bookmarks & History,annie.sullivan,RESOLVED,FIXED,2009-11-26 05:49:17
329179,defect,Places Search Popup,Firefox,Bookmarks & History,annie.sullivan,RESOLVED,FIXED,2009-11-26 07:20:52
329180,defect,Places Popup,Firefox,Bookmarks & History,annie.sullivan,RESOLVED,FIXED,2009-11-26 07:16:51
329892,defect,Places Toolbar doesn't redraw when adding or removing items,Firefox,Bookmarks & History,annie.sullivan,RESOLVED,FIXED,2009-11-26 06:23:13
